recordedAt,receivedAt,tukTukRegistrationNumber,plateNumber,deviceSerialNumber,provinceCode,districtCode,stationCode,latitude,longitude,speedKmh,heading,accuracyM,ignitionOn
2026-04-27T07:27:00.000Z,2026-04-27T07:27:36.000Z,REG-2026-000041,NWP-CAB-5041,SIM-TD-041,NWP,KUR,KURP,7.4874266,80.3702269,30.93,154.96,10.56,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:30.000Z,REG-2026-000026,WP-CAB-5026,SIM-TD-026,WP,COL,PET,6.937722,79.8509595,26.02,301.59,7.98,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:18.000Z,REG-2026-000038,EP-CAB-5038,SIM-TD-038,EP,TRI,TRIP,8.5864201,81.215291,32.85,301.45,9.66,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:38.000Z,REG-2026-000029,WP-CAB-5029,SIM-TD-029,WP,GAM,KEL,6.9561361,79.9268444,27.57,156.57,5.2,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:36.000Z,REG-2026-000069,UVA-CAB-5069,SIM-TD-069,UVA,BAD,BADP,6.9938797,81.061042,20.36,153.64,5.34,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:39.000Z,REG-2026-000084,SP-CAB-5084,SIM-TD-084,SP,HAM,HAMB,6.1265245,81.1180776,20.82,35.22,5.38,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:27.000Z,REG-2026-000056,CP-CAB-5056,SIM-TD-056,CP,KAN,PER,7.2686398,80.5937073,25.26,27.93,5.64,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:24.000Z,REG-2026-000060,SP-CAB-5060,SIM-TD-060,SP,HAM,HAMB,6.1261401,81.1183143,28.49,34.22,6.27,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:25.000Z,REG-2026-000051,WP-CAB-5051,SIM-TD-051,WP,COL,MNTL,6.8382093,79.8571171,29.58,165.9,5.95,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:25.000Z,REG-2026-000048,SAB-CAB-5048,SIM-TD-048,SAB,KEG,KEGP,7.2529806,80.346037,23.89,33.65,11.58,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:14.000Z,REG-2026-000083,SP-CAB-5083,SIM-TD-083,SP,MATR,MATP,5.9547795,80.5504653,21.02,168.35,4.31,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:26.000Z,REG-2026-000054,WP-CAB-5054,SIM-TD-054,WP,KAL,PAN,6.7121163,79.9076755,37.89,295.82,11.68,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:34.000Z,REG-2026-000081,CP-CAB-5081,SIM-TD-081,CP,NUW,NUWPS,6.9493988,80.7944996,24.76,157.3,7.75,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:17.000Z,REG-2026-000055,CP-CAB-5055,SIM-TD-055,CP,KAN,KDY,7.2903846,80.6301355,25.13,170.85,8.66,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:22.000Z,REG-2026-000072,SAB-CAB-5072,SIM-TD-072,SAB,KEG,KEGP,7.2524083,80.3455251,37.75,38.03,6,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:30.000Z,REG-2026-000078,WP-CAB-5078,SIM-TD-078,WP,KAL,PAN,6.7121028,79.9068877,24.89,295.64,8.61,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:24.000Z,REG-2026-000052,WP-CAB-5052,SIM-TD-052,WP,GAM,NEG,7.2110923,79.8357434,20.82,23.23,5.67,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:21.000Z,REG-2026-000050,WP-CAB-5050,SIM-TD-050,WP,COL,PET,6.9381968,79.8517998,27.68,297.36,10.26,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:13.000Z,REG-2026-000076,WP-CAB-5076,SIM-TD-076,WP,GAM,NEG,7.2112219,79.8354221,32.7,22.64,4.34,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:31.000Z,REG-2026-000077,WP-CAB-5077,SIM-TD-077,WP,GAM,KEL,6.9559513,79.9269695,19.09,159.9,10.88,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:19.000Z,REG-2026-000070,UVA-CAB-5070,SIM-TD-070,UVA,MON,MONP,6.8716363,81.3510172,26.1,309.06,11.59,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:38.000Z,REG-2026-000058,SP-CAB-5058,SIM-TD-058,SP,GAL,GALP,6.0320256,80.2162344,35.73,309.73,5.62,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:38.000Z,REG-2026-000047,SAB-CAB-5047,SIM-TD-047,SAB,RAT,RATP,6.6827358,80.3946575,28.51,168.35,10.6,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:36.000Z,REG-2026-000063,EP-CAB-5063,SIM-TD-063,EP,BAT,BATP,7.7101577,81.6872736,37.69,165.9,6.49,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:39.000Z,REG-2026-000059,SP-CAB-5059,SIM-TD-059,SP,MATR,MATP,5.9545467,80.550275,18.76,168.35,5.89,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:13.000Z,REG-2026-000085,NP-CAB-5085,SIM-TD-085,NP,JAF,JAFP,9.6621248,80.0284371,19.42,166.5,8.55,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:27.000Z,REG-2026-000073,WP-CAB-5073,SIM-TD-073,WP,COL,FORT,6.93532,79.8466557,30.74,160.19,5.62,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:22.000Z,REG-2026-000066,NWP-CAB-5066,SIM-TD-066,NWP,PUT,PUTP,8.0356173,79.829417,17.59,293.63,6.98,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:25.000Z,REG-2026-000045,UVA-CAB-5045,SIM-TD-045,UVA,BAD,BADP,6.9939887,81.0606584,23.3,156.28,7.37,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:37.000Z,REG-2026-000053,WP-CAB-5053,SIM-TD-053,WP,GAM,KEL,6.9555562,79.9264985,34.36,158.96,8.7,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:30.000Z,REG-2026-000067,NCP-CAB-5067,SIM-TD-067,NCP,ANU,ANUP,8.3105488,80.3998896,26.22,170.85,10.57,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:14.000Z,REG-2026-000068,NCP-CAB-5068,SIM-TD-068,NCP,POL,POLP,7.9423285,81.018744,25.45,28.89,7.37,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:30.000Z,REG-2026-000046,UVA-CAB-5046,SIM-TD-046,UVA,MON,MONP,6.8720398,81.3512729,16.06,303.61,7.58,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:29.000Z,REG-2026-000057,CP-CAB-5057,SIM-TD-057,CP,NUW,NUWPS,6.9508272,80.7951639,14.5,153.3,6.7,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:17.000Z,REG-2026-000074,WP-CAB-5074,SIM-TD-074,WP,COL,PET,6.93805,79.8516349,15.46,299.41,9.85,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:30.000Z,REG-2026-000075,WP-CAB-5075,SIM-TD-075,WP,COL,MNTL,6.8386817,79.8572176,19.59,165.9,8.95,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:29.000Z,REG-2026-000064,EP-CAB-5064,SIM-TD-064,EP,AMP,AMPP,7.2937817,81.6724409,26.77,25.18,9.54,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:27.000Z,REG-2026-000061,NP-CAB-5061,SIM-TD-061,NP,JAF,JAFP,9.662046,80.0295064,23.58,164.46,7.05,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:30.000Z,REG-2026-000087,EP-CAB-5087,SIM-TD-087,EP,BAT,BATP,7.7103802,81.6867157,29.48,165.9,9.22,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:22.000Z,REG-2026-000071,SAB-CAB-5071,SIM-TD-071,SAB,RAT,RATP,6.6820184,80.3941832,35.27,168.35,11.65,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:39.000Z,REG-2026-000080,CP-CAB-5080,SIM-TD-080,CP,KAN,PER,7.2679742,80.5936647,32.42,31.13,6.38,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:23.000Z,REG-2026-000079,CP-CAB-5079,SIM-TD-079,CP,KAN,KDY,7.290504,80.6301473,18.56,170.85,9.03,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:39.000Z,REG-2026-000086,EP-CAB-5086,SIM-TD-086,EP,TRI,TRIP,8.5865726,81.216013,24.09,298.66,6.53,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:18.000Z,REG-2026-000049,WP-CAB-5049,SIM-TD-049,WP,COL,FORT,6.9357744,79.8469347,36.01,158.5,6.03,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:29.000Z,REG-2026-000088,EP-CAB-5088,SIM-TD-088,EP,AMP,AMPP,7.2932999,81.6718045,20.04,25.31,9.65,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:16.000Z,REG-2026-000062,EP-CAB-5062,SIM-TD-062,EP,TRI,TRIP,8.5867112,81.2159887,37.38,298.5,6.26,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:39.000Z,REG-2026-000065,NWP-CAB-5065,SIM-TD-065,NWP,KUR,KURP,7.4865486,80.3685764,22.9,163.2,6.58,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:16.000Z,REG-2026-000082,SP-CAB-5082,SIM-TD-082,SP,GAL,GALP,6.0320393,80.2172418,16.64,305.49,10.22,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:34.000Z,REG-2026-000179,SP-CAB-5179,SIM-TD-179,SP,MATR,MATP,5.9542514,80.5506335,26.16,168.35,10.68,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:21.000Z,REG-2026-000183,EP-CAB-5183,SIM-TD-183,EP,BAT,BATP,7.7097896,81.6871669,33.77,165.9,6.09,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:35.000Z,REG-2026-000196,WP-CAB-5196,SIM-TD-196,WP,GAM,NEG,7.211018,79.8359241,25.46,23.29,11.49,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:25.000Z,REG-2026-000185,NWP-CAB-5185,SIM-TD-185,NWP,KUR,KURP,7.4861611,80.3687832,29.4,160.34,11.68,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:19.000Z,REG-2026-000195,WP-CAB-5195,SIM-TD-195,WP,COL,MNTL,6.8380106,79.8570232,15.24,165.9,5.63,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:21.000Z,REG-2026-000192,SAB-CAB-5192,SIM-TD-192,SAB,KEG,KEGP,7.253401,80.3461875,20.04,35.34,10.7,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:19.000Z,REG-2026-000178,SP-CAB-5178,SIM-TD-178,SP,GAL,GALP,6.0316762,80.21676,18.66,307.69,10.71,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:16.000Z,REG-2026-000176,CP-CAB-5176,SIM-TD-176,CP,KAN,PER,7.2688449,80.5941014,18.75,30.16,4.29,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:40.000Z,REG-2026-000200,CP-CAB-5200,SIM-TD-200,CP,KAN,PER,7.2684358,80.5937083,27.72,29.65,9.43,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:38.000Z,REG-2026-000175,CP-CAB-5175,SIM-TD-175,CP,KAN,KDY,7.2899514,80.6305678,35.21,170.85,5.04,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:23.000Z,REG-2026-000191,SAB-CAB-5191,SIM-TD-191,SAB,RAT,RATP,6.6823267,80.3944797,20.45,168.35,9.61,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:14.000Z,REG-2026-000187,NCP-CAB-5187,SIM-TD-187,NCP,ANU,ANUP,8.3106843,80.3999412,15.79,170.85,6.35,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:14.000Z,REG-2026-000197,WP-CAB-5197,SIM-TD-197,WP,GAM,KEL,6.9554545,79.926838,33.05,159.82,9.19,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:12.000Z,REG-2026-000182,EP-CAB-5182,SIM-TD-182,EP,TRI,TRIP,8.586626,81.2157885,26.63,301.45,10.59,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:38.000Z,REG-2026-000189,UVA-CAB-5189,SIM-TD-189,UVA,BAD,BADP,6.9938417,81.0610106,31.46,152.9,6.19,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:28.000Z,REG-2026-000194,WP-CAB-5194,SIM-TD-194,WP,COL,PET,6.9386387,79.8511568,30.4,301.77,11.25,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:36.000Z,REG-2026-000184,EP-CAB-5184,SIM-TD-184,EP,AMP,AMPP,7.2926446,81.6719475,30.54,25.81,8.18,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:30.000Z,REG-2026-000198,WP-CAB-5198,SIM-TD-198,WP,KAL,PAN,6.7126575,79.9077751,36.75,294.45,5.97,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:32.000Z,REG-2026-000180,SP-CAB-5180,SIM-TD-180,SP,HAM,HAMB,6.1267643,81.1179285,25.85,34.17,5.16,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:21.000Z,REG-2026-000186,NWP-CAB-5186,SIM-TD-186,NWP,PUT,PUTP,8.0350279,79.8281507,37.55,296.4,11.28,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:29.000Z,REG-2026-000188,NCP-CAB-5188,SIM-TD-188,NCP,POL,POLP,7.9425295,81.0189736,18.09,30.35,4.15,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:29.000Z,REG-2026-000177,CP-CAB-5177,SIM-TD-177,CP,NUW,NUWPS,6.9503578,80.7951969,28.16,155.14,9,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:24.000Z,REG-2026-000193,WP-CAB-5193,SIM-TD-193,WP,COL,FORT,6.9341163,79.846392,29.83,167.35,4.06,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:33.000Z,REG-2026-000190,UVA-CAB-5190,SIM-TD-190,UVA,MON,MONP,6.8720158,81.3516736,32.76,305.23,11.92,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:23.000Z,REG-2026-000181,NP-CAB-5181,SIM-TD-181,NP,JAF,JAFP,9.6623624,80.0290894,15.94,161.66,4.4,true
2026-04-27T07:27:00.000Z,2026-04-27T07:27:23.000Z,REG-2026-000199,CP-CAB-5199,SIM-TD-199,CP,KAN,KDY,7.2904081,80.6299668,21.1,170.85,11.95,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:12.000Z,REG-2026-000188,NCP-CAB-5188,SIM-TD-188,NCP,POL,POLP,7.9447505,81.0202354,33.29,30.35,11.11,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:23.000Z,REG-2026-000194,WP-CAB-5194,SIM-TD-194,WP,COL,PET,6.9400043,79.8481013,20.78,301.77,10.53,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:15.000Z,REG-2026-000200,CP-CAB-5200,SIM-TD-200,CP,KAN,PER,7.2710805,80.5950274,16.02,29.65,10.73,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:17.000Z,REG-2026-000197,WP-CAB-5197,SIM-TD-197,WP,GAM,KEL,6.9543032,79.9273479,25.48,159.82,8.04,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:29.000Z,REG-2026-000195,WP-CAB-5195,SIM-TD-195,WP,COL,MNTL,6.8374414,79.8581737,18.77,165.9,8.43,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:37.000Z,REG-2026-000189,UVA-CAB-5189,SIM-TD-189,UVA,BAD,BADP,6.9918851,81.061881,14.46,152.9,9.29,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:36.000Z,REG-2026-000190,UVA-CAB-5190,SIM-TD-190,UVA,MON,MONP,6.8735825,81.348682,28.2,305.23,8.02,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:36.000Z,REG-2026-000182,EP-CAB-5182,SIM-TD-182,EP,TRI,TRIP,8.5878131,81.2123627,31.95,301.45,11.2,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:40.000Z,REG-2026-000199,CP-CAB-5199,SIM-TD-199,CP,KAN,KDY,7.2884618,80.6299807,17.44,170.85,10.98,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:39.000Z,REG-2026-000183,EP-CAB-5183,SIM-TD-183,EP,BAT,BATP,7.7083572,81.6867991,35.85,165.9,6.4,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:29.000Z,REG-2026-000175,CP-CAB-5175,SIM-TD-175,CP,KAN,KDY,7.2889427,80.6309108,17.97,170.85,7.01,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:35.000Z,REG-2026-000193,WP-CAB-5193,SIM-TD-193,WP,COL,FORT,6.933201,79.846294,36.61,167.35,6.79,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:27.000Z,REG-2026-000177,CP-CAB-5177,SIM-TD-177,CP,NUW,NUWPS,6.9480104,80.795243,21.83,155.14,6.49,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:17.000Z,REG-2026-000192,SAB-CAB-5192,SIM-TD-192,SAB,KEG,KEGP,7.2556372,80.3477886,23.71,35.34,10.6,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:38.000Z,REG-2026-000196,WP-CAB-5196,SIM-TD-196,WP,GAM,NEG,7.2143569,79.836873,34.13,23.29,4.49,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:26.000Z,REG-2026-000178,SP-CAB-5178,SIM-TD-178,SP,GAL,GALP,6.0336645,80.2146426,27.56,307.69,6.74,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:22.000Z,REG-2026-000191,SAB-CAB-5191,SIM-TD-191,SAB,RAT,RATP,6.6811335,80.3955367,17.73,168.35,4.73,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:17.000Z,REG-2026-000176,CP-CAB-5176,SIM-TD-176,CP,KAN,PER,7.271762,80.595893,37.15,30.16,5.38,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:26.000Z,REG-2026-000181,NP-CAB-5181,SIM-TD-181,NP,JAF,JAFP,9.6605237,80.0300368,15.83,161.66,11.89,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:21.000Z,REG-2026-000186,NWP-CAB-5186,SIM-TD-186,NWP,PUT,PUTP,8.0371692,79.8258493,24.4,296.4,10.62,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:19.000Z,REG-2026-000198,WP-CAB-5198,SIM-TD-198,WP,KAL,PAN,6.7140965,79.904113,16.18,294.45,11.75,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:29.000Z,REG-2026-000180,SP-CAB-5180,SIM-TD-180,SP,HAM,HAMB,6.1289928,81.1206027,26.77,34.17,4.94,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:32.000Z,REG-2026-000185,NWP-CAB-5185,SIM-TD-185,NWP,KUR,KURP,7.4852563,80.3699854,27.9,160.34,4.11,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:19.000Z,REG-2026-000184,EP-CAB-5184,SIM-TD-184,EP,AMP,AMPP,7.2964993,81.6730106,27.69,25.81,10.34,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:13.000Z,REG-2026-000187,NCP-CAB-5187,SIM-TD-187,NCP,ANU,ANUP,8.3096558,80.4001889,33.1,170.85,10.67,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:14.000Z,REG-2026-000179,SP-CAB-5179,SIM-TD-179,SP,MATR,MATP,5.9531898,80.5511495,25.64,168.35,5.18,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:25.000Z,REG-2026-000027,WP-CAB-5027,SIM-TD-027,WP,COL,MNTL,6.8368334,79.8576997,26.65,165.9,9.89,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:39.000Z,REG-2026-000023,SAB-CAB-5023,SIM-TD-023,SAB,RAT,RATP,6.6806072,80.3954338,23.35,168.35,11.57,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:37.000Z,REG-2026-000029,WP-CAB-5029,SIM-TD-029,WP,GAM,KEL,6.9537289,79.9280096,35.32,156.57,6.7,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:38.000Z,REG-2026-000024,SAB-CAB-5024,SIM-TD-024,SAB,KEG,KEGP,7.2563156,80.348628,18.94,34.35,10.1,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:39.000Z,REG-2026-000009,CP-CAB-5009,SIM-TD-009,CP,NUW,NUWPS,6.9479201,80.7952248,36.92,157.27,5.02,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:28.000Z,REG-2026-000034,SP-CAB-5034,SIM-TD-034,SP,GAL,GALP,6.0334455,80.2153551,33.43,304.97,5.59,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:19.000Z,REG-2026-000033,CP-CAB-5033,SIM-TD-033,CP,NUW,NUWPS,6.9489554,80.7964221,29.19,151.97,6.7,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:16.000Z,REG-2026-000011,SP-CAB-5011,SIM-TD-011,SP,MATR,MATP,5.9528298,80.5511506,18.74,168.35,9.75,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:22.000Z,REG-2026-000031,CP-CAB-5031,SIM-TD-031,CP,KAN,KDY,7.2889127,80.6301289,22.14,170.85,9.59,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:35.000Z,REG-2026-000001,WP-CAB-5001,SIM-TD-001,WP,COL,FORT,6.932566,79.8468158,17.21,164.95,7.9,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:32.000Z,REG-2026-000040,EP-CAB-5040,SIM-TD-040,EP,AMP,AMPP,7.2970674,81.6731341,29.79,23.86,7.83,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:34.000Z,REG-2026-000032,CP-CAB-5032,SIM-TD-032,CP,KAN,PER,7.270986,80.5949374,36.87,31,7.74,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:35.000Z,REG-2026-000002,WP-CAB-5002,SIM-TD-002,WP,COL,PET,6.9394932,79.8476021,25.36,301.58,11.38,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:32.000Z,REG-2026-000017,NWP-CAB-5017,SIM-TD-017,NWP,KUR,KURP,7.4852843,80.3713013,20.98,155.84,7.12,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:21.000Z,REG-2026-000010,SP-CAB-5010,SIM-TD-010,SP,GAL,GALP,6.0332946,80.2152887,37.87,307.42,7.8,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:37.000Z,REG-2026-000020,NCP-CAB-5020,SIM-TD-020,NCP,POL,POLP,7.9462617,81.020389,20.07,28.58,5.88,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:39.000Z,REG-2026-000028,WP-CAB-5028,SIM-TD-028,WP,GAM,NEG,7.2138223,79.836584,18.65,23.71,4.9,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:27.000Z,REG-2026-000022,UVA-CAB-5022,SIM-TD-022,UVA,MON,MONP,6.8736456,81.348748,20.64,303.25,4.52,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:13.000Z,REG-2026-000035,SP-CAB-5035,SIM-TD-035,SP,MATR,MATP,5.9526621,80.5505803,31.45,168.35,6.84,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:30.000Z,REG-2026-000005,WP-CAB-5005,SIM-TD-005,WP,GAM,KEL,6.9535604,79.9278033,19.15,159.72,6.07,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:27.000Z,REG-2026-000004,WP-CAB-5004,SIM-TD-004,WP,GAM,NEG,7.2133736,79.8364337,25.92,24.24,10.48,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:21.000Z,REG-2026-000025,WP-CAB-5025,SIM-TD-025,WP,COL,FORT,6.932739,79.846291,15.9,168.43,9.67,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:30.000Z,REG-2026-000039,EP-CAB-5039,SIM-TD-039,EP,BAT,BATP,7.7082357,81.6876064,30.41,165.9,10.1,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:26.000Z,REG-2026-000018,NWP-CAB-5018,SIM-TD-018,NWP,PUT,PUTP,8.0364034,79.8258742,17.72,295.75,7.71,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:25.000Z,REG-2026-000008,CP-CAB-5008,SIM-TD-008,CP,KAN,PER,7.2718708,80.5953164,17.78,28.46,10.52,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:18.000Z,REG-2026-000012,SP-CAB-5012,SIM-TD-012,SP,HAM,HAMB,6.1291184,81.1205593,14.52,36.28,4.38,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:34.000Z,REG-2026-000030,WP-CAB-5030,SIM-TD-030,WP,KAL,PAN,6.7134858,79.9038166,35.33,295.37,11.9,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:25.000Z,REG-2026-000019,NCP-CAB-5019,SIM-TD-019,NCP,ANU,ANUP,8.3094958,80.4007626,20.59,170.85,11.57,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:24.000Z,REG-2026-000021,UVA-CAB-5021,SIM-TD-021,UVA,BAD,BADP,6.9919354,81.0616542,23.8,154.68,11.3,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:20.000Z,REG-2026-000041,NWP-CAB-5041,SIM-TD-041,NWP,KUR,KURP,7.4850575,80.370897,33.7,154.96,10.12,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:17.000Z,REG-2026-000003,WP-CAB-5003,SIM-TD-003,WP,COL,MNTL,6.8373399,79.8578711,26.45,165.9,8.83,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:38.000Z,REG-2026-000043,NCP-CAB-5043,SIM-TD-043,NCP,ANU,ANUP,8.3094065,80.4005034,27.82,170.85,8.45,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:29.000Z,REG-2026-000014,EP-CAB-5014,SIM-TD-014,EP,TRI,TRIP,8.5878177,81.2130603,24.68,299.1,8.1,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:24.000Z,REG-2026-000026,WP-CAB-5026,SIM-TD-026,WP,COL,PET,6.9397272,79.8486499,20.38,301.59,7.61,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:25.000Z,REG-2026-000044,NCP-CAB-5044,SIM-TD-044,NCP,POL,POLP,7.9460856,81.020242,34.73,28.25,10.04,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:35.000Z,REG-2026-000042,NWP-CAB-5042,SIM-TD-042,NWP,PUT,PUTP,8.0369912,79.8256402,31.2,295.19,5.59,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:27.000Z,REG-2026-000006,WP-CAB-5006,SIM-TD-006,WP,KAL,PAN,6.714154,79.904498,36.03,293.79,9.79,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:37.000Z,REG-2026-000036,SP-CAB-5036,SIM-TD-036,SP,HAM,HAMB,6.128654,81.1204447,30.39,35.83,8.34,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:18.000Z,REG-2026-000038,EP-CAB-5038,SIM-TD-038,EP,TRI,TRIP,8.5879562,81.2126009,25.54,301.45,9.26,true
2026-04-27T07:39:00.000Z,2026-04-27T07:39:13.000Z,REG-2026-000015,EP-CAB-5015,SIM-TD-015,EP,BAT,BATP,7.7082373,81.6871076,19.98,165.9,11.85,true
